latitude,longitude,line_name,color
13.7315208,100.5315311,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7312722,100.5321989,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7306778,100.5335973,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.73052,100.5339685,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7304131,100.5342051,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7301055,100.5349168,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7295989,100.5360548,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7291743,100.537068,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.727962,100.5399951,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7272102,100.5418413,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7268616,100.5426628,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7265256,100.5434702,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.726283,100.544058,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.72585,100.545087,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7255938,100.5457184,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7245704,100.5482403,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7237442,100.550203,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7230164,100.551888,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7224721,100.5532247,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7220528,100.5543059,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7219824,100.5544928,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7213198,100.5562518,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7206548,100.5577959,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7205944,100.5579822,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.720618,100.5586797,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7207292,100.5589781,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7208873,100.5593307,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7211596,100.5595778,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7212972,100.5596411,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7217481,100.5597827,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7226217,100.5600667,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7231387,100.5602348,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7237418,100.5603885,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7243039,100.5605,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7248689,100.5605723,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7252173,100.5605693,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.725753,100.5605241,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7261102,100.5604819,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7273339,100.560289,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.728538,100.5601413,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7292167,100.560054,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7294632,100.5600158,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7298371,100.5599666,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7309558,100.5599312,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7324669,100.5599312,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7329573,100.5599721,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7331615,100.560024,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.733477,100.5601795,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7341424,100.5605561,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7348788,100.5610171,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7354641,100.5612624,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7364601,100.5614495,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7374717,100.5616094,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7383228,100.561731,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7391144,100.5618186,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7395447,100.5618755,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7399451,100.5619158,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7414178,100.5620271,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7425016,100.5621029,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7433024,100.5621882,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7434151,100.5622024,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7440456,100.5623516,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7457162,100.5627298,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7473831,100.5631114,MRT Blue Line (Tha Phra → Lak Song),#1E398D
